ts	imei	mwra	p.android.chrome	p.android.externalstorage	p.android.gm	p.android.packageinstaller	p.android.settings	p.android.documentsui	p.system	p.gms.persistent	p.android.gms	p.simulator	p.inputmethod.latin	p.android.vending	p.notifier	p.katana	p.browser.provider	p.olauncher	p.process.gapps	p.google	p.android.defcontainer	p.dogalize
2018-05-09 14:22:00	3590433799317661446	1.00000	12.06640	16.75053	11.56801	16.33775	13.06118	15.96784	14.40981	67.57441	0.00551	64.88676	38.49075	52.12478	91.05890	65.98064	61.57527	26.63614	69.59526	70.90779	57.83629	94.76311
2018-05-09 14:23:00	8630330696303482295	1.00000	10.21395	15.49620	11.35114	12.86520	15.35963	18.92572	13.59574	45.77557	0.00090	51.78700	51.04120	17.90792	50.44675	88.68996	39.76746	60.02776	91.20986	55.47203	56.50676	94.76795
2018-05-09 14:24:00	8630330696303481412	1.00000	8.37123	15.29609	10.07448	15.48317	15.35125	14.33887	12.56107	35.80880	0.00019	57.28409	57.36613	44.28091	18.48401	62.22241	21.12342	75.57545	81.05953	82.43378	24.41496	62.10916
2018-05-09 14:25:00	3590433799317661529	1.00000	16.40462	9.72584	7.39804	17.10903	7.68606	11.51470	19.80361	47.22938	0.41832	22.49716	59.97662	36.53403	0.08303	19.06921	36.89444	47.73012	29.75435	61.96410	10.54834	63.11142
2018-05-09 14:26:00	8630330696303481172	1.00000	9.49382	13.12689	9.45631	14.06483	16.37213	13.25957	14.74476	41.08232	0.00045	42.71408	71.16602	33.57700	14.75073	62.74573	90.29042	64.66143	47.45391	25.64683	85.33782	92.33369
2018-05-09 14:27:00	359043379931766924	0.00000	14.46685	16.55328	14.32179	15.20047	13.69388	9.67634	9.60634	54.37146	0.06027	28.14654	66.11602	53.29909	32.03029	41.49955	6.38664	42.03308	71.02134	83.36847	95.67723	15.64996
2018-05-09 14:28:00	3590433799317662162	0.00000	11.16611	14.90225	9.53709	15.12522	13.37268	13.25895	11.75464	51.85745	0.00225	53.33905	37.97391	40.90476	43.79594	70.58790	76.61566	9.83547	43.72106	22.74755	5.35360	17.19269
2018-05-09 14:29:00	359043379931766379	1.00000	13.14799	10.42078	11.87785	14.92867	11.07763	15.91256	13.17310	25.61096	0.01615	46.80118	37.38298	38.15755	98.96065	62.10192	96.28073	92.37667	25.54506	72.16446	4.58297	65.08321
2018-05-09 14:30:00	3590433799317662212	1.00000	11.80922	9.01229	7.86459	15.98155	8.77618	15.03527	12.30574	61.79073	0.00427	47.91627	52.93212	52.56574	94.50792	87.61665	4.50418	34.54174	10.58494	14.70776	51.09725	94.22605
2018-05-09 14:31:00	863033069630348388	1.00000	15.59498	9.03501	11.71946	12.14087	14.45296	11.44380	14.82008	31.45948	0.18617	55.08365	71.85516	41.46464	21.78709	90.16862	4.86629	63.72960	42.79624	41.81977	61.28774	69.60236
2018-05-09 14:32:00	3590433799317662105	0.00000	11.92903	11.89680	15.31332	15.36711	12.78510	15.38069	9.61878	46.10575	0.00477	44.52799	64.18604	50.92108	87.73504	18.74660	32.43635	88.72229	11.21994	64.36900	99.73720	99.53495
2018-05-09 14:33:00	863033069630348222	0.00000	9.93941	15.79646	15.59186	13.21437	15.79488	13.95496	9.44043	57.51465	0.00067	72.18898	34.59311	38.60218	11.02345	47.59101	26.73239	16.83408	82.10973	14.14031	33.66126	44.58268
2018-05-09 14:34:00	3590433799317661693	1.00000	8.83720	14.20908	9.04537	15.48254	18.73243	12.98845	17.35993	33.63060	0.00025	59.24054	79.96680	49.70579	57.22778	46.28609	79.37719	88.97950	84.17148	30.47861	94.15505	44.15134
2018-05-09 14:35:00	359043379931766775	1.00000	14.30988	10.89641	9.17734	16.27798	8.70290	16.79365	16.27660	41.35890	0.05152	52.37355	32.20133	54.75336	90.33621	69.10836	32.36271	42.83966	39.86129	44.02577	25.35248	90.52583
2018-05-09 14:36:00	359043379931766874	1.00000	18.63062	14.56837	11.68371	12.34814	10.13615	14.01559	19.11885	39.11136	3.87455	51.53544	65.47938	59.90688	18.98365	29.62389	4.14440	97.87353	34.40224	68.38557	43.49229	35.38519
2018-05-09 14:37:00	359043379931766544	0.00000	5.83558	13.96961	10.78297	10.33620	16.94167	13.87654	14.09905	44.55493	0.00004	47.58988	58.77532	44.77231	73.92446	44.90601	91.44450	76.98497	6.04159	85.97357	60.78954	86.06419
2018-05-09 14:38:00	8630330696303482030	1.00000	8.65862	14.04077	10.33830	15.09056	13.37197	15.52000	10.46366	59.58690	0.00024	55.85112	50.21328	54.74262	84.48465	27.99375	42.66617	1.78766	60.09634	87.87679	79.82806	80.31582
2018-05-09 14:39:00	3590433799317661560	1.00000	11.17754	12.86152	9.24379	15.68090	16.30907	13.08818	16.19531	46.47810	0.00229	24.06904	48.61179	67.80328	73.46128	96.76179	44.41194	35.97838	43.46292	90.16555	64.33734	81.95828
2018-05-09 14:40:00	8630330696303482212	1.00000	10.73802	12.75393	10.49440	12.46512	17.13990	13.40078	17.53190	30.13245	0.00150	62.28663	35.49136	48.06935	43.09378	79.24907	87.44876	40.15946	54.33312	43.33764	84.95303	40.64327
2018-05-09 14:41:00	359043379931766833	1.00000	15.53272	11.37300	9.40526	13.44213	11.04232	18.91808	14.59243	65.24851	0.17496	44.52103	34.43734	36.55250	8.80198	71.91913	11.24410	82.47917	15.81407	56.22489	31.37988	94.75709
2018-05-09 14:42:00	863033069630348727	1.00000	11.16253	11.39934	12.35858	14.60661	9.24971	17.64746	15.67842	52.15256	0.00226	41.33061	69.52780	56.31623	7.31301	60.25344	52.78824	2.93061	66.96598	84.68573	49.55747	13.87600
2018-05-09 14:43:00	863033069630348958	1.00000	14.21978	11.95524	14.72110	12.16336	13.21143	13.34078	16.82401	34.91115	0.04709	69.13955	64.11466	49.49115	74.93812	24.80883	5.06856	44.56648	10.01626	7.47945	80.07042	43.00525
2018-05-09 14:44:00	8630330696303481263	0.00000	10.62943	14.44765	14.53643	14.70635	13.39400	13.45620	9.49198	43.26103	0.00135	41.39458	57.55129	47.94913	56.55935	33.54731	61.84617	38.39273	52.61739	84.13023	97.38095	19.06679
2018-05-09 14:45:00	359043379931766577	1.00000	12.87538	13.17067	13.77416	14.25914	12.03738	12.42500	13.08018	48.16480	0.01229	46.21077	48.36762	59.83588	72.62520	30.92753	65.65075	26.86262	12.71544	0.58558	54.23142	4.99559
2018-05-09 14:46:00	3590433799317662451	1.00000	8.97982	13.20255	9.01927	16.74350	11.36216	16.91526	7.01848	51.69545	0.00029	53.70973	58.72602	43.37628	57.92296	8.70424	30.80133	59.00264	1.10198	43.44664	74.42991	90.62959
2018-05-09 14:47:00	8630330696303482386	1.00000	14.16445	11.93760	10.25500	14.06571	10.01516	15.87106	13.31927	33.62769	0.04458	39.74763	55.72135	71.93193	32.32803	92.09150	11.24804	87.68203	32.72729	90.96653	86.36352	52.97303
2018-05-09 14:48:00	8630330696303482196	1.00000	11.21438	16.36409	6.66933	18.67693	16.57818	15.04587	16.45159	57.32264	0.00234	41.84842	48.99084	67.66205	48.91353	69.49072	85.34200	39.39607	83.26241	36.62089	51.61406	36.96728
2018-05-09 14:49:00	359043379931766866	0.00000	11.20320	14.47496	13.58267	16.19643	9.76545	14.38853	17.44477	41.27236	0.00233	59.12658	40.68824	59.96085	27.92479	63.57440	92.71216	4.17658	69.78225	37.49403	9.28485	50.46788
2018-05-09 14:50:00	359043379931766825	1.00000	13.65971	12.03987	9.10277	15.99867	8.77591	15.60035	14.46988	48.88734	0.02689	41.92602	66.51125	59.63836	93.99354	84.93385	79.37813	70.31329	12.95947	48.19176	41.44204	74.84864
2018-05-09 14:51:00	359043379931766403	0.00000	8.56820	13.26701	13.59901	12.78958	12.05777	13.94764	10.02719	51.01749	0.00020	57.09473	56.74230	66.33804	40.04436	19.82723	46.04242	41.53887	21.34970	62.91377	3.25019	0.98615
2018-05-09 14:52:00	8630330696303481008	0.00000	9.74964	13.06503	16.98135	14.05665	14.18273	15.17710	9.42235	73.59829	0.00055	39.62178	58.32859	43.17874	21.62015	55.39564	59.54235	29.32688	17.35914	69.17614	56.96282	34.49634
2018-05-09 14:53:00	8630330696303481479	1.00000	9.27376	18.64272	11.96719	16.97243	12.71563	16.93029	11.00161	36.00567	0.00038	51.41422	70.39673	67.77003	71.83731	97.35803	64.15055	86.08894	54.12670	11.44424	51.26483	35.52204
2018-05-09 14:54:00	8630330696303481545	1.00000	14.21186	14.28586	15.15050	12.90196	10.76668	14.89773	14.49713	53.62324	0.04669	65.56341	57.22028	33.44330	46.45082	41.68941	41.33401	26.59725	87.62507	6.82611	97.34959	68.21960
2018-05-09 14:55:00	3590433799317661636	0.00000	15.26059	15.19069	15.57767	15.86469	15.38636	11.41594	10.86438	52.04962	0.13328	44.92067	52.52229	69.96820	73.00747	33.17544	77.21309	50.78043	14.04075	72.62380	69.56045	39.00729
2018-05-09 14:56:00	863033069630348651	0.00000	17.05699	15.52450	15.16077	15.82288	13.30469	12.45435	8.16989	42.03262	0.80319	39.09449	45.22124	44.75213	38.18097	53.92178	71.56813	85.74342	17.75488	22.30612	53.91217	33.35324
2018-05-09 14:57:00	3590433799317661842	0.00000	10.03542	15.67823	15.24069	14.26749	15.97319	11.05357	15.37551	57.77021	0.00074	21.00562	33.15774	48.65533	66.47876	27.98695	19.01808	4.00044	57.65025	33.73299	42.18238	35.24728
2018-05-09 14:58:00	8630330696303481586	0.00000	12.09361	13.23151	16.30165	16.76788	15.80826	9.33268	11.23108	45.82493	0.00562	45.18861	55.82611	52.49603	66.82937	21.80391	65.16621	22.71853	46.47811	83.36131	89.19136	98.48056
2018-05-09 14:59:00	359043379931766072	1.00000	14.68560	12.57491	12.49533	14.23822	13.04753	12.71247	12.72568	30.14553	0.07502	45.40630	52.41173	44.85523	15.51402	95.84942	82.22101	44.90712	98.11320	82.59350	8.60796	86.09287
2018-05-09 15:00:00	863033069630348750	1.00000	11.11242	16.28653	11.55875	17.14237	12.25339	16.20636	11.11410	64.18902	0.00213	57.62928	41.19370	36.20977	6.47828	15.55324	27.47906	2.90611	64.45117	28.80545	53.42542	60.52223
2018-05-09 15:01:00	3590433799317661594	0.00000	13.31172	14.46067	14.98181	12.67671	12.85543	7.61775	11.94224	66.26625	0.01902	32.31096	63.34779	32.15066	62.50312	24.53975	93.40360	19.13131	98.84019	64.42261	12.02861	10.96849
2018-05-09 15:02:00	863033069630348735	1.00000	12.35667	12.06257	12.43203	11.06470	12.95396	12.47158	13.04894	49.23494	0.00734	60.38299	51.08033	60.00746	68.97918	7.45337	21.63999	5.92807	66.41909	21.64981	30.46064	47.41719
2018-05-09 15:03:00	3590433799317662204	1.00000	11.21113	17.33856	11.52543	13.57767	16.14148	15.65570	17.36799	59.25029	0.00239	42.80132	67.43734	50.39278	16.23602	94.72812	74.82928	52.54899	52.64397	63.36265	98.12377	87.41670
2018-05-09 15:04:00	359043379931766981	0.00000	11.51986	16.32514	11.32169	16.50427	14.90728	13.58465	14.70612	56.71814	0.00319	33.76542	60.17887	60.12539	74.83471	78.91883	30.37888	66.08098	90.28087	92.57584	25.79980	67.53878
2018-05-09 15:05:00	8630330696303481503	1.00000	10.56263	13.59465	8.67895	16.23929	16.81064	13.73184	14.52473	42.01924	0.00126	55.40855	51.40528	58.81321	22.48465	68.27410	88.28004	82.86028	84.76971	97.02739	14.52164	50.96294
2018-05-09 15:06:00	3590433799317662014	0.00000	14.97057	13.68200	12.93926	14.06419	14.91101	12.87664	11.43957	42.48618	0.09972	46.81333	41.09968	53.90133	81.07165	6.04618	73.23495	82.76905	16.29599	51.60347	72.66285	62.78384
2018-05-09 15:07:00	8630330696303481552	1.00000	13.88712	14.32836	9.63326	16.31523	5.72564	19.86503	14.10391	46.93855	0.03374	43.12404	56.19696	77.82377	1.29477	19.90001	61.45373	68.23064	34.35427	51.05637	58.38866	7.48749
2018-05-09 15:08:00	863033069630348636	0.00000	11.15128	15.69770	15.62414	12.22949	13.94226	12.65382	14.52964	46.55051	0.00220	48.54986	66.90838	59.61515	86.98251	73.42308	29.76350	88.24144	71.77105	26.78167	77.42909	68.77866
2018-05-09 15:09:00	359043379931766023	0.00000	13.90902	17.43185	13.15941	16.07314	13.11402	8.31715	10.29409	39.97168	0.03454	41.53395	47.17313	50.42847	47.77976	54.20574	3.70227	15.25172	46.36175	96.43031	40.45716	89.96204
2018-05-09 15:10:00	3590433799317661701	0.00000	17.96939	15.57081	13.20465	14.92270	12.47030	9.61144	8.68668	38.65146	2.00013	49.50614	35.69546	64.65816	66.95992	75.68446	97.28552	68.61844	62.58192	4.84573	84.05506	58.14004
2018-05-09 15:11:00	863033069630348933	0.00000	11.84581	15.28200	11.13164	15.73902	18.54283	10.46347	18.99349	47.53133	0.00441	18.96255	70.38231	34.23667	2.85202	16.41731	73.94043	82.30759	75.15920	76.17283	1.02536	26.78750
2018-05-09 15:12:00	3590433799317661727	1.00000	11.46157	12.35220	8.27292	15.80499	4.96429	18.28133	14.81738	44.82157	0.00304	58.25175	26.83038	31.71308	91.64690	74.60672	15.13713	78.72342	9.62409	37.64604	16.85189	18.34760
2018-05-09 15:13:00	359043379931766247	1.00000	8.22073	16.47677	9.80938	14.09560	16.65097	15.20637	15.12518	48.83358	0.00017	73.95856	53.92080	57.43338	14.96477	75.48122	30.48840	4.73957	74.86553	0.27314	2.79905	35.61439
2018-05-09 15:14:00	8630330696303481214	0.00000	12.28216	14.96189	11.62073	13.81132	13.71309	14.04516	15.20044	60.54849	0.00683	41.52542	54.32042	57.86179	3.33764	10.86685	53.27042	2.84530	75.63017	73.03555	53.39126	54.97706
2018-05-09 15:15:00	863033069630348982	0.00000	7.66357	14.93490	15.51993	14.76976	16.65074	12.30724	8.52664	37.14972	0.00007	39.95694	56.32479	61.43888	79.85010	36.82776	82.43817	59.83731	6.28062	23.40184	25.86101	48.21064
2018-05-09 15:16:00	8630330696303481024	1.00000	14.47591	9.55621	8.32380	15.94180	8.53077	17.99326	12.38426	42.20198	0.06085	53.17613	64.68914	66.30317	98.18986	94.10501	82.58085	10.13344	32.88270	66.62282	75.02749	76.52064
2018-05-09 15:17:00	8630330696303481768	1.00000	14.61588	11.82923	11.06556	14.12981	11.61745	12.58895	12.94125	55.19291	0.06994	42.90192	37.60205	32.76268	14.28692	74.44907	52.53081	13.35546	86.59850	73.56701	81.77477	93.23322
2018-05-09 15:18:00	3590433799317661883	1.00000	15.71767	11.06790	9.94123	13.23826	13.86437	11.73662	12.47491	53.60138	0.21045	44.54377	63.75001	51.44120	41.16300	25.23641	46.52216	87.41741	5.00170	99.38194	94.57964	33.60361
2018-05-09 15:19:00	3590433799317662311	1.00000	15.52059	11.87610	15.02750	15.41184	14.45996	9.64587	9.52415	70.76007	0.17284	26.13050	35.83308	57.57984	76.85564	40.68275	88.38671	26.72708	95.66977	63.29070	84.63056	0.62943
2018-05-09 15:20:00	8630330696303481503	1.00000	12.28803	12.40325	9.16848	16.29883	13.07934	13.95056	13.76357	39.32068	0.00684	39.54115	49.58242	63.86445	50.78027	23.89732	53.86520	9.30098	40.03866	72.74111	63.88432	43.64642
2018-05-09 15:21:00	3590433799317661339	1.00000	18.94578	13.30712	13.57761	8.93443	16.23578	14.75639	16.16477	58.59686	5.30997	48.31779	55.09682	61.54052	94.32428	89.16136	53.21749	57.41630	37.42085	56.88844	91.97224	46.60490
2018-05-09 15:22:00	8630330696303481107	1.00000	15.11536	10.94721	12.74185	10.48308	15.97298	18.15798	9.35136	44.70489	0.11524	63.27750	21.83992	54.82647	18.10142	93.56564	37.98375	63.09815	75.92325	10.38468	83.30608	50.69344
2018-05-09 15:23:00	863033069630348255	1.00000	16.08452	10.40034	11.85388	14.46985	13.25320	13.02527	13.51155	45.62806	0.30375	41.86713	31.82003	40.37139	87.13900	23.58596	44.13723	88.52825	32.68084	43.94630	59.74924	71.78979
2018-05-09 15:24:00	8630330696303481032	1.00000	13.02196	13.47750	16.23487	10.85155	14.41879	12.03325	15.56740	39.51960	0.01424	38.52560	65.59153	20.97689	73.19426	5.96149	72.45783	18.02466	7.20758	57.88299	13.71086	13.88003
2018-05-09 15:25:00	3590433799317661305	1.00000	21.88137	7.23549	6.08489	14.62769	12.44221	14.73006	14.51190	31.64633	100.00000	56.83188	61.87601	66.83336	83.23570	72.48621	18.87353	24.55005	89.03286	68.07788	60.33354	43.94909
2018-05-09 15:26:00	8630330696303481362	1.00000	8.77143	13.70335	9.84031	14.19229	16.54402	12.51875	15.27838	31.79385	0.00024	72.02141	49.61153	56.61524	1.54700	7.85117	33.31789	24.37045	50.69960	83.08385	94.10477	92.11942
2018-05-09 15:27:00	3590433799317661867	1.00000	16.99095	9.80784	8.31104	17.76476	7.49410	15.26012	14.80201	45.74730	0.75188	65.83817	62.28314	42.18700	23.15986	17.42427	29.73115	74.99216	24.60021	56.60033	62.55556	44.20629
2018-05-09 15:28:00	359043379931766759	0.00000	10.84769	13.88290	17.28087	15.01478	14.34043	11.64923	14.61539	38.16630	0.00165	63.69324	65.37865	59.73783	16.01454	45.44121	19.91765	4.14169	26.04139	92.59081	59.56967	2.34842
2018-05-09 15:29:00	3590433799317661024	0.00000	10.84480	15.33762	10.49453	14.67206	12.91288	15.90294	13.02150	30.83496	0.00165	54.42223	39.83502	55.03028	89.54322	37.67694	80.37224	82.46337	98.03609	92.95315	98.32884	68.13458
2018-05-09 15:30:00	3590433799317662188	1.00000	14.27807	10.39673	11.87558	12.45412	12.54502	15.77659	11.50044	51.85023	0.04992	67.46878	32.78559	45.16565	44.05821	22.00805	48.71429	70.48630	60.17936	71.62898	84.91338	84.97421
2018-05-09 15:31:00	863033069630348636	0.00000	13.89798	16.76615	14.17922	16.80438	14.38052	12.96034	10.54545	65.52289	0.03415	47.51763	63.35375	26.00734	81.98111	20.09542	16.99612	1.84270	15.03479	70.75569	31.72905	82.21903
2018-05-09 15:32:00	8630330696303481644	1.00000	8.39716	14.04070	8.14412	17.89230	15.39054	14.60278	11.75708	34.27729	0.00015	59.29262	50.37832	37.30849	15.01915	65.79875	12.52956	49.10915	80.26163	36.06135	6.97910	52.50250
2018-05-09 15:33:00	8630330696303481750	0.00000	13.40757	18.65289	11.58399	15.98761	15.62815	13.25553	16.26136	45.48660	0.02094	66.30049	50.42396	52.73514	56.28895	28.13337	41.92711	35.55106	8.10922	64.89193	57.93019	97.39172
2018-05-09 15:34:00	863033069630348263	1.00000	9.99169	11.79620	11.92196	14.86322	12.63836	14.46399	10.37492	50.00756	0.00071	35.02751	36.51792	13.63060	93.38819	39.65210	42.75671	46.73502	77.06009	72.50339	86.67237	1.49802
2018-05-09 15:35:00	863033069630348792	1.00000	15.20465	7.10363	9.76754	15.27362	13.38222	17.12052	10.91889	61.99696	0.12603	48.17461	50.29459	41.31262	31.96891	24.05246	67.80787	58.46440	9.88406	85.91692	19.00662	15.87561
2018-05-09 15:36:00	8630330696303481388	0.00000	18.07473	16.60953	11.61006	16.65563	13.83204	12.23502	6.97811	24.86452	2.22230	36.65643	53.23986	33.44462	5.42311	99.87265	72.27410	71.00750	3.26242	63.07252	37.78572	18.28703
2018-05-09 15:37:00	3590433799317661495	1.00000	9.54658	16.98018	10.19604	14.29742	13.81012	13.06316	11.38936	41.42548	0.00048	59.21891	43.80694	58.05419	66.65145	67.75991	7.38101	72.79008	46.68853	74.37008	66.70747	10.31765
2018-05-09 15:38:00	8630330696303481339	1.00000	14.69820	15.57455	14.47118	16.57129	17.02673	12.51470	9.96357	36.23972	0.07599	48.50328	36.05247	39.53428	49.74603	33.82069	90.31187	40.59176	15.43652	97.13162	66.04044	87.91802
2018-05-09 15:39:00	3590433799317662477	0.00000	12.58449	15.01856	14.97622	15.90003	17.61891	12.37104	13.13982	63.31492	0.00918	30.42134	56.86933	43.28120	70.22406	70.76911	58.86526	47.07443	66.44393	93.09599	61.51527	48.68285
2018-05-09 15:40:00	8630330696303482337	0.00000	12.63947	15.95575	12.78635	13.58963	13.90825	14.32484	12.49136	64.42609	0.00973	29.21891	63.22033	66.31428	80.25786	82.52836	95.69712	88.11729	0.70817	40.06115	30.69195	39.42979
2018-05-09 15:41:00	3590433799317662154	0.00000	11.27057	15.84927	15.29676	14.57386	14.40078	13.64617	11.38309	61.90519	0.00250	57.10356	64.61175	50.32685	31.76733	30.13808	36.17704	27.83456	83.70226	15.57352	66.12509	79.00135
2018-05-09 15:42:00	3590433799317661180	0.00000	19.45858	7.84999	11.46081	14.81359	12.20050	13.45952	16.84482	53.94217	8.86739	48.52718	43.89239	53.42643	26.93582	10.01091	76.77848	64.82419	30.04215	72.06686	43.00221	75.96197
2018-05-09 15:43:00	3590433799317661099	1.00000	13.45252	8.57390	8.00657	18.45271	5.84640	14.94847	15.49935	46.60161	0.02188	48.44583	40.42318	43.68717	44.15517	44.60263	76.66945	4.30103	46.54060	34.07800	87.81954	31.90741
2018-05-09 15:44:00	8630330696303482329	1.00000	15.53688	16.31279	12.23470	13.97692	12.37818	12.16164	14.59849	64.79615	0.17568	26.13509	43.75162	65.92449	60.58331	41.92000	67.03974	44.54013	25.40209	40.41745	24.23607	67.31587
2018-05-09 15:45:00	3590433799317662410	0.00000	17.63116	15.98312	12.72179	15.24022	12.62748	10.86406	8.36982	37.07012	1.42614	35.97115	63.16854	55.86394	47.48479	16.13531	59.23703	77.96967	69.44569	81.99728	97.91296	44.22924
2018-05-09 15:46:00	863033069630348099	1.00000	12.66355	13.33207	8.97466	17.26295	18.81821	12.57358	20.22514	43.41465	0.00993	43.64758	50.04662	47.84501	52.31644	60.91870	78.43496	36.78448	73.22901	0.95182	77.94126	47.10607
2018-05-09 15:47:00	3590433799317662295	1.00000	7.11700	15.43315	9.59822	14.18222	13.85214	19.46950	9.72683	44.68652	0.00008	42.83354	50.16426	30.71958	66.61781	32.08551	48.18337	99.56064	23.62307	53.36385	23.62557	16.19268
2018-05-09 15:48:00	8630330696303482386	1.00000	14.51706	7.39709	8.34679	21.08130	9.44317	11.28017	14.24420	30.26100	0.06337	32.79182	43.87360	50.53538	82.62050	41.76286	83.40263	58.97083	77.79016	6.20452	76.23940	66.69911
2018-05-09 15:49:00	359043379931766619	1.00000	9.06509	17.06503	10.63982	14.11421	13.60895	14.38994	12.44160	39.18479	0.00032	60.78502	38.74079	37.11498	96.63672	34.26861	84.37785	63.84165	3.70293	13.90998	38.34554	8.51625
2018-05-09 15:50:00	863033069630348537	1.00000	12.78773	9.79529	9.10341	15.33250	9.84935	15.32196	11.82728	26.55099	0.01128	44.28738	53.37738	66.72970	6.39563	91.36232	24.46193	50.31870	11.35982	26.57443	51.77037	84.75945
2018-05-09 15:51:00	3590433799317661339	0.00000	12.11529	11.72144	12.20326	13.30867	13.29721	12.91724	14.30335	56.45572	0.00578	29.37968	48.20666	70.61682	77.57526	61.81972	38.74683	14.11010	87.52093	9.21430	21.63993	14.16087
2018-05-09 15:52:00	359043379931766155	0.00000	17.62484	14.32608	13.25775	15.23747	11.99649	13.85887	9.43724	50.29629	1.41718	41.47186	32.58831	20.08840	33.32374	7.05377	59.35634	58.73717	48.39361	10.43865	52.53614	96.14749
