,p.android.gm,p.android.settings,p.system,p.android.externalstorage,p.android.documentsui
6906,10.26886,12.44081,8.73885,12.10468,17.68344
6907,14.24954,11.81653,12.49802,15.03097,15.66154
6908,14.38704,13.88502,10.9128,13.3671,13.78963
6909,11.04542,13.26938,15.40759,13.65276,13.73078
6910,14.07393,13.52508,14.37774,11.00903,17.05485
6911,15.57009,15.15335,9.04037,16.20703,11.92194
6912,15.81233,15.11581,9.53363,13.93304,13.57868
6913,18.13701,18.47487,11.7023,16.16462,13.8807
6914,11.57707,11.54773,10.88996,15.6705,20.28381
6915,11.17031,11.37463,15.96867,12.65769,15.4985
6916,16.77376,16.62136,14.11889,15.33104,16.09106
6917,16.20167,16.89919,16.22559,18.31637,15.55431
6918,13.6554,13.53617,10.91391,13.47725,13.94203
6919,11.52656,11.20053,11.65566,12.97118,16.14541
6920,12.19909,13.20278,13.09898,13.15755,17.61546
6921,11.1211,13.94415,10.47229,8.94394,15.22928
6922,11.01305,10.20087,15.4224,8.62675,15.44313
6923,10.61779,17.53633,16.9776,14.01206,13.62328
6924,14.13952,14.87467,11.21734,14.77027,13.67836
6925,11.816,13.82571,15.33394,17.5782,12.88272
6926,8.32812,7.62817,14.77828,8.65141,15.87736
6927,14.10665,12.77097,10.13102,11.43597,12.07138
6928,11.08647,14.02284,13.93577,12.86698,14.12414
6929,10.93714,13.67435,12.21039,11.27437,13.11718
6930,9.64969,12.68686,10.81629,9.62064,12.54841
6931,11.03331,12.13654,18.57293,10.50178,15.37378
6932,11.47224,14.3468,10.26978,12.46863,15.25418
6933,10.93973,12.39885,11.17118,11.459,18.37494
6934,14.77298,15.80321,8.5039,13.77922,14.19581
6935,13.65147,12.76366,14.05954,12.3047,10.07082
6936,12.26891,10.61851,19.04625,12.72878,14.70707
6937,13.06734,15.61922,11.65874,15.67511,11.86443
6938,9.81835,14.63003,14.52043,15.85807,12.65963
6939,14.13694,15.9691,12.336,10.15043,13.16183
6940,9.85379,8.33477,13.16456,10.8357,14.982
6941,10.55539,9.60471,16.07109,8.34479,15.63757
6942,14.96372,13.01411,9.75351,15.13826,15.96829
6943,7.2019,9.77984,14.46789,8.69938,13.67894
6944,12.09388,14.96198,16.3561,11.53183,15.19179
6945,12.5298,13.92338,15.25008,15.23534,16.72953
6946,10.52086,10.20034,13.91592,12.30165,15.20551
6947,14.30123,13.17228,13.34977,13.2482,17.36886
6948,9.76707,12.47186,11.74992,13.81147,15.77876
6949,15.41331,12.42128,10.46712,12.56158,16.48848
6950,13.03626,12.8387,12.4219,15.34602,17.19067
6951,13.22562,12.08868,10.36911,15.4417,11.84014
6952,12.44251,16.22178,11.37164,14.83183,14.09862
6953,14.03334,13.8154,15.24975,17.48265,16.01299
6954,17.65454,18.50843,8.33443,12.78766,12.66831
6955,11.73317,12.99424,17.05107,16.52174,11.18325
6956,9.29763,11.00681,13.8119,10.78955,15.26713
6957,9.86835,16.77433,16.80173,19.48956,16.68201
6958,10.21028,16.27804,14.25559,12.61409,12.59173
6959,13.2921,14.65404,10.5099,14.29949,18.50696
6960,11.09068,14.20241,17.91172,13.95423,14.4025
6961,8.7465,15.74736,14.44982,13.89814,11.89173
6962,10.40227,16.12317,18.11259,13.44268,15.11152
6963,8.67691,16.96048,13.36639,12.60942,12.2141
6964,9.21988,11.48034,11.81845,14.31389,9.54025
6965,16.3526,14.96764,9.80948,13.75153,15.12562
6966,11.32684,13.2999,14.59434,14.71721,11.49955
6967,15.16876,13.87812,16.19203,11.89631,11.66669
6968,11.77758,12.90287,14.05007,13.75818,10.78842
6969,10.59214,14.95095,13.01148,11.71172,12.61234
6970,13.88308,13.65685,14.09855,16.01126,13.1858
6971,11.98561,14.96525,15.57787,12.99494,14.61564
6972,15.576,17.95607,14.24304,11.64591,14.21352
6973,18.51413,17.62389,8.65909,12.35991,12.61911
6974,12.54276,14.14209,15.59143,13.15519,16.67203
6975,12.42326,12.28636,11.79248,12.23512,16.01637
6976,13.68609,13.75224,11.91884,8.96725,12.65266
6977,11.20032,13.08877,11.64487,13.3193,12.35876
6978,13.80743,11.63381,7.75571,14.27257,10.12447
6979,11.65929,14.46339,16.12052,14.12923,16.43362
6980,12.97949,10.06932,14.19329,15.33107,15.89647
6981,11.9315,13.88213,13.59828,14.15498,14.32306
6982,9.83223,15.21144,15.61318,14.09194,11.10628
6983,17.47509,14.66232,9.72612,14.15236,12.15086
6984,15.40046,14.83876,7.21174,12.34087,11.28144
6985,9.39732,14.11299,11.29,16.80233,16.6904
6986,14.43907,12.56855,15.23057,13.52633,9.57713
6987,10.66165,12.24233,12.18382,15.51889,19.05391
6988,13.16876,12.89044,10.20513,14.27627,11.45844
6989,16.79286,12.60363,13.01187,15.4351,15.56477
6990,10.40798,12.20299,12.20047,12.36662,12.17141
6991,15.7413,13.9328,11.80911,15.47212,11.18655
6992,11.43364,12.85798,12.64347,16.32901,15.05656
6993,14.41216,12.99471,12.0199,10.9637,15.28244
6994,14.88346,15.50731,15.13354,11.34742,15.13597
6995,9.5683,16.82218,16.06472,12.92317,12.88407
6996,12.71996,10.34415,11.49158,13.37154,14.94087
6997,7.13769,7.71662,16.44307,7.99693,14.77466
6998,11.04846,11.03951,14.22989,12.11322,13.46262
6999,8.24659,16.55461,14.35773,12.66856,12.12662
7000,10.41515,6.23385,17.34137,12.5143,16.91106
7001,9.79999,14.38052,12.84497,16.48747,14.69494
7002,13.01856,12.08325,16.44309,17.82545,11.11518
7003,15.56873,16.70551,11.69154,15.29945,14.92951
7004,9.77232,11.60513,7.88051,14.36129,12.12207
7005,8.50111,7.14597,15.78329,11.00592,14.7682
7006,13.394,12.72113,16.30011,13.70651,13.24676
7007,11.17716,12.65982,10.82106,15.99456,12.2693
7008,12.88374,12.3446,15.5352,15.63207,15.92324
7009,9.38554,6.45537,17.00412,8.9569,15.08309
7010,12.66607,15.14578,18.47209,17.09918,14.28895
7011,12.91303,14.09757,14.61713,13.62459,15.93229
7012,11.59773,15.49859,16.84202,14.76097,15.98302
7013,6.40253,7.34142,14.17427,7.7032,16.38684
7014,13.09305,15.27981,9.95376,15.97747,14.47368
7015,13.44758,15.13784,13.82707,12.4802,14.09716
7016,9.96358,10.88427,15.49882,10.48549,10.45525
7017,10.3876,16.0913,14.08525,14.91244,13.70155
7018,12.27761,13.62367,8.38405,17.38341,12.48644
7019,12.10726,11.63934,11.61922,17.02782,11.52984
7020,7.17771,9.97748,13.18358,8.12515,15.95626
7021,11.85974,12.81292,13.34975,9.56302,13.54572
7022,13.08609,6.41313,17.45757,14.0415,17.27348
7023,11.10133,9.98632,19.14746,13.24732,15.3691
7024,13.65122,16.19911,14.70609,16.06217,13.98642
7025,14.70466,13.27258,13.12771,13.29817,14.69819
7026,11.419,11.77315,14.14172,10.63561,11.47027
7027,17.96352,12.85861,9.38901,11.42114,15.55309
7028,11.98279,13.45685,11.69892,12.1042,17.32724
7029,16.5518,14.80717,7.37562,12.09873,17.2217
7030,11.08531,10.25067,11.67064,13.50029,15.10597
7031,11.45401,12.2147,12.25251,14.58452,14.03658
7032,8.96099,17.89148,16.55687,13.26724,12.03532
7033,14.16699,14.93188,9.58654,13.13545,14.37512
7034,8.0653,10.48193,13.6879,8.46994,14.71105
7035,12.2008,14.11579,12.92826,14.04091,16.05843
7036,9.85551,9.61556,14.14382,9.33748,15.22042
7037,14.80395,14.45808,11.22267,14.68895,10.65389
7038,11.35907,13.15165,13.61582,9.37112,14.10861
7039,15.49563,16.22138,14.86871,16.93349,14.25918
7040,9.52165,10.95101,12.42521,13.44155,14.18691
7041,14.85344,12.37266,9.11195,14.6671,11.00373
7042,13.55785,15.89694,12.53971,17.07661,12.11388
7043,11.82348,9.83253,15.19216,15.03049,15.18641
7044,10.97723,11.68334,13.1878,14.77364,11.34461
7045,13.21611,13.1653,16.44463,12.26967,12.47911
7046,13.89458,11.13787,9.82629,12.0281,17.21438
7047,6.75496,7.01724,15.22966,8.77489,14.41784
7048,13.23377,12.25857,11.9545,9.87652,10.4556
7049,14.02933,12.78242,14.71915,10.402,11.14024
7050,12.18007,9.22053,17.35301,12.13004,10.96814
7051,12.88808,12.99529,13.18645,14.84273,12.70979
7052,10.44149,11.32723,15.48205,11.58118,13.00579
7053,12.43728,15.99038,8.25047,15.67757,13.51223
7054,15.6452,13.699,10.2887,15.0277,5.61474
7055,9.84084,11.27567,9.43666,6.52691,14.84569
7056,12.81336,13.52064,16.74978,13.45062,12.72045
7057,12.40112,10.47772,16.73236,11.92335,14.66761
7058,11.11312,11.251,13.10681,14.59628,15.59343
7059,12.59746,14.71606,14.63582,12.74979,13.93085
7060,12.78255,14.1667,13.0291,11.85115,15.46633
7061,11.78826,12.4819,14.67775,10.51489,15.8408
7062,9.79309,15.63783,15.68659,16.20805,12.61628
7063,12.68138,13.36707,10.10255,13.14557,11.58824
7064,14.98789,15.86906,9.86392,16.37527,11.14737
7065,11.35187,14.89902,13.81185,13.41275,16.32351
7066,15.38644,14.21945,10.39253,14.26624,9.12061
7067,10.2987,14.61187,12.57085,14.25981,16.45512
7068,11.81035,15.49295,13.03904,11.47662,17.13858
7069,8.2612,13.50975,10.49965,6.17601,16.23502
7070,13.17707,11.82935,12.44442,12.87748,16.13618
7071,12.7381,14.86731,15.55905,14.43583,15.42194
7072,15.38532,14.95781,11.44465,13.86144,13.48398
7073,14.7366,14.40174,9.9296,14.6725,11.69466
7074,17.62131,17.61849,15.01231,11.60294,8.84563
7075,12.64084,16.03339,9.94379,15.51235,11.93006
7076,13.87854,13.01015,12.48693,16.35073,15.51559
7077,11.37004,12.72729,13.23396,11.18893,15.5532
7078,16.27771,15.74351,10.95651,13.69458,16.89887
7079,13.09902,14.98168,8.52595,16.93204,12.52708
7080,12.57905,10.50727,14.72757,14.00509,13.12306
7081,9.75673,10.18603,14.76849,9.56274,16.30018
7082,11.5129,10.02408,17.19205,13.00404,14.62052
7083,12.49263,15.24957,9.97217,9.63496,17.14624
7084,10.16863,17.91723,16.39529,15.87849,17.77721
7085,12.43458,14.29464,15.16152,15.34773,17.45565
7086,9.83312,10.66073,13.77944,10.11207,9.96487
7087,15.7571,13.19258,10.03884,13.73455,10.98862
7088,12.38263,10.08528,11.86631,13.31462,10.68191
7089,14.05206,14.01096,11.06273,13.75536,13.36252
7090,10.45584,15.27244,13.92568,16.58765,17.87309
7091,9.7085,11.44605,12.02369,10.90373,14.63919
7092,9.26497,10.21654,11.6277,8.64836,11.76243
7093,15.691,14.6279,11.87671,13.71445,9.22361
7094,12.8454,10.53757,10.90651,15.14531,14.44744
7095,8.95336,15.3924,12.49201,15.11517,11.65224
7096,15.77381,13.65579,16.72187,15.72029,15.89107
7097,18.35404,14.87837,14.18109,16.28236,17.35889
7098,8.40091,7.85506,17.53015,10.78465,11.07605
7099,11.42617,14.03016,16.3796,15.42389,16.21068
7100,16.48308,11.74442,12.13228,12.92648,18.30276
7101,14.90368,14.42087,12.04252,13.88861,10.57364
7102,8.36116,10.12975,13.57158,9.59687,17.80331
7103,9.54005,13.71958,12.80823,6.08404,13.36635
7104,9.46791,14.70519,14.31518,13.86121,13.02761
7105,11.11518,9.68186,15.55762,10.48396,14.51733
7106,17.4717,16.60746,11.72876,15.61603,12.7636
7107,11.12319,11.70708,13.81453,11.08529,12.97672
7108,11.1822,6.22191,16.22794,15.62174,16.25474
7109,10.83725,15.64978,14.50153,11.18096,12.37354
7110,10.93181,11.66518,12.46481,13.04007,13.46591
7111,12.65168,13.36767,13.90476,10.19958,15.73011
7112,8.65521,16.41574,12.39389,17.64772,17.66603
7113,15.61923,16.87439,11.84235,16.67441,10.93684
7114,10.00982,11.28295,11.2669,8.70429,16.71718
7115,13.92622,13.87552,11.78609,13.60257,10.38945
7116,11.20492,15.78769,14.68691,16.69764,12.47542
7117,14.90326,17.72542,12.49968,17.05763,11.4619
7118,16.01437,13.07694,7.34909,12.38305,14.33419
7119,9.50853,17.2043,14.96318,13.10577,11.53001
7120,14.01597,11.93995,12.90767,16.2293,18.84406
7121,9.4689,8.12641,17.56257,12.03388,14.56583
7122,15.27267,17.10426,9.82225,11.63634,9.97835
7123,8.35533,18.26555,16.6789,14.90235,10.72473
7124,12.15657,7.73709,17.18446,12.71444,11.37601
7125,9.49902,15.94823,14.95118,11.2866,12.55973
7126,11.54476,12.89396,13.37321,14.68077,15.00169
7127,11.89747,13.16617,13.30684,13.23914,14.17988
7128,12.90501,11.82153,13.69236,11.56565,14.39442
7129,14.79945,10.41695,16.92676,15.16602,16.04807
7130,15.13015,14.47674,8.40883,14.55177,8.87282
7131,14.78036,13.52579,8.6044,13.52107,15.48236
7132,11.40383,13.52252,14.18635,18.71365,13.89787
7133,16.02342,15.02573,9.69741,16.27652,10.70237
7134,12.14717,10.49415,13.07197,13.50993,16.72064
7135,10.86728,13.20931,7.81146,13.7453,10.42791
7136,11.87438,10.70565,15.39431,11.00282,12.77351
7137,12.20361,12.03648,11.7876,14.34398,15.09452
7138,11.71762,11.56883,8.99455,12.8986,16.25217
7139,8.67106,9.73051,12.96828,9.0519,13.54697
7140,15.22149,15.13731,10.10735,13.30519,14.74653
7141,9.64763,11.39399,13.97894,10.91501,13.58892
7142,14.98756,14.03448,10.21994,19.83898,10.51606
7143,13.60089,14.85243,16.14151,12.63652,11.70637
7144,10.84798,12.87139,12.62657,14.85917,14.2386
7145,17.17634,14.01409,11.33016,14.19229,10.89151
7146,13.21211,11.70673,13.92868,10.7272,14.49839
7147,11.31851,15.40093,16.50995,14.45727,11.59365
7148,14.20107,14.09378,15.70535,16.10145,12.80722
7149,16.41763,12.83455,7.52823,14.02841,16.76911
7150,11.73939,13.81052,11.24137,10.82897,15.38978
7151,10.54468,12.83063,12.87153,9.01458,11.54087
7152,12.39936,12.38897,15.06823,14.34449,16.81544
7153,9.90854,8.21231,14.03602,9.57367,18.29743
7154,8.10181,7.61632,18.25168,10.80321,13.35116
7155,10.37292,8.11046,18.9104,8.91807,13.40163
7156,12.47535,16.60499,19.34309,10.10719,9.61255
7157,12.75156,13.34316,17.45906,12.7683,11.23504
7158,6.07198,7.26183,13.99478,8.42726,13.722
7159,8.08768,11.50774,10.02105,9.15787,18.47654
7160,8.23181,6.99307,11.18991,9.62279,14.0921
7161,17.57008,18.80129,9.94305,11.31871,13.8265
7162,10.66938,8.75501,16.44864,12.08126,15.05481
7163,9.45012,16.70873,16.94185,14.71459,11.83914
7164,14.86447,16.56849,11.00363,14.04258,12.09855
7165,11.66417,10.82603,13.49233,13.68201,16.37585
7166,10.28606,10.70904,13.09397,8.53429,13.91056
7167,18.15951,18.82431,15.89167,15.73886,11.24638
7168,10.58282,15.49439,15.95889,14.82941,14.24788
7169,18.12468,15.32756,14.10574,13.23053,15.65262
7170,12.67397,14.16161,15.06406,9.49247,12.92579
7171,16.60529,13.47528,10.28499,12.31352,15.56097
7172,15.57461,13.04159,15.36781,14.17022,12.08655
7173,13.42214,14.07577,12.67507,12.19246,14.43959
7174,13.57814,13.60891,9.95063,16.88693,10.27979
7175,13.66831,10.80152,13.41575,13.59497,10.16714
7176,10.04958,17.5097,18.65717,13.40434,9.85701
7177,17.46331,15.12349,9.83007,14.23696,13.26176
7178,11.1713,13.93196,14.24384,13.15718,13.49981
7179,15.32419,13.42825,10.06075,12.81844,16.95152
7180,16.35855,16.3681,12.28635,15.18078,12.53098
7181,10.88234,15.24819,18.88441,15.9823,11.20128
7182,11.54543,13.56052,11.4373,16.47006,15.96099
7183,8.24266,7.22486,14.16804,8.83383,15.62171
7184,10.89057,14.02541,12.40064,15.48233,16.78651
7185,14.49285,14.99188,12.33159,14.66714,15.89799
7186,15.28549,11.87238,12.34251,15.78887,15.44432
7187,13.87079,14.05632,13.03668,11.8295,17.32184
7188,10.40795,15.73299,13.22979,17.76065,18.47293
7189,15.63997,10.50404,12.63071,14.78587,8.946
7190,8.79359,5.95896,16.19511,10.77565,17.58637
7191,6.33318,10.41035,9.46484,6.07929,14.73896
7192,10.99314,13.15098,11.4651,8.54238,14.69841
7193,10.3047,15.59172,19.1865,14.29158,9.42828
7194,14.73652,15.22584,9.03492,16.39925,9.58806
7195,10.05486,15.93194,15.81883,16.56986,15.67405
7196,14.79675,17.81774,11.61782,9.75323,12.38893
7197,13.79629,12.06775,15.70276,10.82139,13.7863
7198,9.23014,17.9323,17.55407,15.22595,12.75933
7199,10.05118,15.13123,13.72515,15.77069,13.80297
7200,16.6857,16.24344,13.7602,13.15507,9.54647
7201,11.7978,12.64527,12.10368,13.4486,15.04638
7202,12.1607,11.09627,14.79498,12.73772,12.25301
7203,14.09456,15.08892,12.91638,14.30953,12.6452
7204,8.53608,7.29756,14.53256,13.68458,14.77149
7205,14.35829,15.85894,12.05892,17.81338,13.39171
7206,13.39086,13.64266,12.62408,11.86973,15.91037
7207,14.72641,13.73191,9.35855,11.73286,16.66216
7208,9.42328,12.71077,9.80079,9.80444,12.18056
7209,13.72214,13.50447,12.54988,11.94548,11.47111
7210,9.53502,14.88529,14.89422,17.69829,14.5461
7211,15.02437,15.45026,9.87641,15.15333,19.827
7212,16.33394,17.49407,13.16284,14.46697,10.33485
7213,9.08963,16.23891,12.75347,16.42313,14.38928
7214,11.95115,13.61439,14.57597,12.18264,14.71222
7215,13.65681,10.23418,17.11533,14.04836,14.44936
7216,14.25511,13.22555,11.75169,15.13628,15.62637
7217,10.38051,13.32428,11.52574,9.44357,14.51169
7218,10.29852,13.57042,12.90883,14.14672,13.37151
7219,8.97096,12.04055,11.394,7.52604,13.60727
7220,13.00535,11.97213,10.36823,15.84999,20.1006
7221,10.3259,18.44767,19.05637,15.80125,18.15989
7222,9.67082,12.95911,13.8629,10.27912,11.76387
7223,15.78632,14.65777,11.7104,11.09198,11.64839
7224,9.67546,15.92926,15.75946,16.27775,15.11959
7225,10.8771,9.23456,14.65241,13.67015,14.03671
7226,9.86088,16.97513,12.80718,13.62269,15.28362
7227,14.0561,14.74324,11.86714,13.11425,14.73017
7228,12.23345,11.19568,13.76731,11.30361,13.80828
7229,16.78018,15.63414,11.15387,14.43619,12.65049
7230,12.66617,12.26094,15.6891,14.35261,19.18451
7231,13.78239,11.15956,12.66591,11.86875,20.33672
7232,10.59137,14.59766,11.89233,16.60823,20.46729
7233,15.25408,16.31475,12.42192,14.75962,16.43264
7234,17.3124,11.51605,12.06566,13.27699,17.24693
7235,10.30206,11.52935,16.79142,9.13646,11.59277
7236,10.62476,6.52202,16.00629,14.04844,15.37313
7237,9.53503,10.9811,15.37841,8.66276,14.13062
7238,14.70372,13.63356,16.41019,12.3872,13.22233
7239,14.0932,14.28251,13.03363,10.09487,14.0051
7240,17.28485,14.88848,11.41351,13.68508,15.83579
7241,11.61042,15.59977,15.70679,13.99268,10.90346
7242,10.3003,7.85251,18.07468,10.59944,16.0909
7243,13.44404,13.42149,14.53503,12.38641,15.40795
7244,11.61791,11.11982,13.66585,16.06388,14.98681
7245,8.5923,7.92346,16.02448,11.56255,13.77163
7246,16.39874,13.57541,16.24116,16.13946,13.30701
7247,9.52419,15.38692,13.29208,16.21135,13.08459
7248,10.06069,14.22441,13.59805,14.38268,13.49821
7249,13.83181,14.64036,11.31384,14.71205,10.81162
7250,15.12186,13.4984,9.8416,15.19055,9.61575
7251,14.80523,13.58087,10.82044,13.87129,13.53836
7252,10.68446,13.83797,15.4622,16.71962,15.49596
7253,14.59406,13.30522,8.57802,12.6203,14.17469
7254,7.25444,9.22634,12.20183,8.24926,13.18807
7255,9.06398,14.00927,11.10495,12.52615,14.51712
7256,9.4933,7.61116,18.23597,9.40155,9.827
7257,15.63624,16.26049,10.098,12.43441,14.59182
7258,13.58048,11.51824,14.5726,13.40406,7.85864
7259,10.90828,13.20728,14.53485,16.25801,17.50181
7260,10.50937,9.42446,15.04002,12.69014,11.31531
7261,14.55778,14.22259,7.37131,11.12531,14.17816
7262,9.45002,14.87214,13.79194,16.47051,16.8965
7263,15.47157,14.92228,12.36429,15.48167,16.71536
7264,10.13772,8.86091,18.79955,11.93011,15.97113
7265,10.53333,14.80468,15.46539,16.74339,12.80696
7266,9.94501,15.75399,16.84372,15.60658,15.43708
7267,9.89104,12.89214,11.87438,15.60573,18.5351
7268,10.78031,17.59748,18.77867,13.73892,13.09498
7269,9.29015,7.13945,18.23539,13.48053,12.61855
7270,13.42844,15.34971,10.80747,14.62022,14.45349
7271,15.5572,17.10399,10.70474,12.71789,12.23622
7272,14.0845,11.38766,9.238,14.25687,14.39128
7273,11.52042,12.6362,12.64716,9.9304,14.98669
7274,9.18254,7.87023,15.26968,10.93462,14.2587
7275,11.27177,9.72212,13.72996,11.79645,18.72359
7276,12.20866,16.91903,16.98946,14.2421,15.69395
7277,15.98289,10.58565,10.2842,10.92057,8.7478
7278,10.9752,16.50431,18.39514,14.88483,14.67618
7279,9.55899,11.34396,12.48759,9.1915,15.15855
7280,14.21858,14.83412,8.26371,12.0373,12.25357
7281,12.77934,12.47859,16.41442,13.33189,12.92001
7282,11.15503,13.01821,15.04891,11.94689,14.08364
7283,11.33204,14.32881,10.22142,15.51082,13.8066
7284,14.71058,12.642,9.53661,12.40631,11.42207
7285,12.59861,14.91452,11.16631,17.67068,7.7486
7286,12.89499,10.58242,12.1429,12.80245,12.63069
7287,11.58248,12.12769,13.16964,14.71831,14.45022
7288,9.81824,14.51207,12.05038,18.2109,15.63587
7289,10.0126,9.61591,14.81917,11.88731,13.68015
7290,8.91984,10.18951,15.40296,9.73307,11.11564
7291,15.27583,12.91835,14.16504,15.79659,10.3851
7292,16.98156,16.41011,12.14686,14.76778,12.55303
7293,9.54527,18.50894,18.71627,15.02308,15.73546
7294,8.23266,17.00028,16.284,14.33981,10.3283
7295,11.28784,14.03216,14.09601,14.83258,16.77268
7296,14.65107,15.98545,11.8641,13.23434,10.36211
7297,13.40656,13.03666,10.92221,14.26706,16.79414
7298,14.44203,17.73121,9.9758,14.71946,13.93837
7299,15.65977,14.02521,13.05869,12.78416,12.51599
7300,12.07248,12.5598,12.60226,14.49016,13.56928
7301,9.88921,13.89596,13.15727,16.13107,15.34392
7302,12.90614,13.53915,11.40082,12.60659,13.77294
7303,12.87484,13.05992,11.15596,16.92045,10.44235
7304,11.2418,9.7687,15.79719,14.678,13.0729
7305,8.61713,11.88906,11.17995,16.4342,12.97686
7306,9.94176,16.11281,15.39278,16.13569,13.49354
7307,8.38503,16.12466,16.2949,15.65561,13.49216
7308,11.44624,12.36715,12.23043,16.04956,14.91137
7309,10.5739,11.65782,14.70824,8.27157,12.62804
7310,10.10228,8.1511,14.26437,11.82277,15.68492
7311,11.53588,15.63646,19.37525,15.48022,13.79291
7312,13.90124,13.14591,9.35479,14.74545,13.33198
7313,12.61279,10.41769,18.45,12.53886,8.74087
7314,9.91497,11.31,10.69213,10.61311,15.08112
7315,12.83603,13.59076,14.02689,12.86609,14.52262
7316,7.5056,7.79127,14.63886,10.48202,19.37321
7317,11.1557,12.84943,12.44414,11.26161,15.81397
7318,14.68109,14.95022,10.50513,17.62296,13.23548
7319,13.68169,14.39456,12.13382,13.95264,11.01721
7320,11.43893,15.87383,13.95184,14.32064,15.30823
7321,11.88781,8.72937,15.52796,10.82606,16.87675
7322,10.70611,12.90037,9.60034,17.21849,17.67949
7323,10.63843,12.58627,11.0635,10.5933,16.34624
7324,11.35446,13.87113,12.61629,10.60451,13.97504
7325,12.6438,13.77052,12.30831,16.63465,13.49586
7326,10.8364,17.12678,15.79583,13.39504,17.10489
7327,15.15658,13.58337,8.00212,11.46406,14.74278
7328,8.21915,5.53002,16.72822,8.8734,14.92337
